x0-1,y0-1,z0-1,x1-1,y1-1,z1-1,x2-1,y2-1,z2-1,x3-1,y3-1,z3-1,x4-1,y4-1,z4-1,x5-1,y5-1,z5-1,x6-1,y6-1,z6-1,x7-1,y7-1,z7-1,x8-1,y8-1,z8-1,x9-1,y9-1,z9-1,x10-1,y10-1,z10-1,x11-1,y11-1,z11-1,x12-1,y12-1,z12-1,x13-1,y13-1,z13-1,x14-1,y14-1,z14-1,x15-1,y15-1,z15-1,x16-1,y16-1,z16-1,x17-1,y17-1,z17-1,x18-1,y18-1,z18-1,x19-1,y19-1,z19-1,x20-1,y20-1,z20-1,label
0.514792681,0.52250874,-5.33E-09,0.460468799,0.499686033,-0.018263523,0.404781371,0.432943583,-0.034882579,0.360400885,0.384451866,-0.05369065,0.322108507,0.359698385,-0.067696348,0.440124959,0.350270569,-0.014918549,0.418354034,0.287957639,-0.033019908,0.423099726,0.347055584,-0.030486716,0.433229268,0.387491435,-0.026873324,0.475675523,0.343673617,-0.02280573,0.453148723,0.293713242,-0.056997314,0.459061176,0.37280935,-0.059124783,0.4719266,0.400767893,-0.049453169,0.513504922,0.344857693,-0.033534151,0.491959959,0.300624967,-0.061762296,0.492531419,0.378343344,-0.052577693,0.502875566,0.407219827,-0.036711071,0.55455488,0.35361883,-0.047518622,0.53477937,0.303466916,-0.056600269,0.527423322,0.352968425,-0.047692891,0.533733487,0.379541278,-0.036569037,Previous
0.549265504,0.589903474,-5.34E-09,0.477952212,0.552141368,-0.019106891,0.408143282,0.469130486,-0.038042542,0.351752311,0.409207523,-0.060860753,0.306918979,0.384726495,-0.077597067,0.454324633,0.369941652,-0.014700206,0.432566494,0.296827316,-0.038580634,0.442946762,0.37881285,-0.036642596,0.453234136,0.424974024,-0.033306506,0.498446167,0.362411827,-0.027948841,0.476485223,0.305177331,-0.071595065,0.483496279,0.408893257,-0.074086443,0.493498594,0.437713921,-0.062431995,0.545800805,0.366796255,-0.044991691,0.525905192,0.31785655,-0.080139518,0.525389254,0.414987534,-0.067415945,0.534738839,0.443954825,-0.047376789,0.594721556,0.380541205,-0.06617067,0.578061104,0.324651182,-0.076624185,0.567273796,0.387756318,-0.064960271,0.572271407,0.41489011,-0.051230509,Previous
0.575849771,0.624910593,-4.67E-09,0.500601411,0.584749818,-0.032934904,0.426189959,0.495758712,-0.055174161,0.365507185,0.42817691,-0.078994982,0.317400455,0.398776829,-0.095345445,0.472414702,0.39605239,-0.01671662,0.450780958,0.318021715,-0.043951474,0.467208803,0.399961025,-0.044308592,0.478671283,0.440388352,-0.042914797,0.521406174,0.387833238,-0.025084859,0.498694092,0.327566594,-0.074029677,0.508464098,0.436846733,-0.080696724,0.516840816,0.458215594,-0.07033217,0.569904447,0.390997589,-0.039563432,0.553261161,0.340843499,-0.081400447,0.553178668,0.443918347,-0.073913954,0.560269475,0.463779509,-0.055189148,0.617499352,0.403640151,-0.059221439,0.605366111,0.346677721,-0.073987521,0.595933795,0.415189564,-0.066154309,0.601182342,0.438062072,-0.054029997,Previous
0.536252618,0.666566014,-5.15E-09,0.457881778,0.628697097,-0.036496814,0.376275182,0.529505014,-0.058151957,0.307840616,0.457963645,-0.080248527,0.252145857,0.427417248,-0.09435641,0.431868106,0.415464431,-0.01629433,0.401991963,0.335633636,-0.04015629,0.414949268,0.431203365,-0.036719818,0.429074109,0.46951136,-0.033007987,0.48321262,0.40664956,-0.022658912,0.45202899,0.344769776,-0.068699002,0.460953474,0.460660785,-0.072570585,0.474726528,0.475505501,-0.059971076,0.535438359,0.411738932,-0.035600521,0.508118033,0.360533237,-0.07595586,0.506807089,0.47092104,-0.066724293,0.518729746,0.488788217,-0.046230637,0.586212873,0.425468892,-0.053928986,0.567667902,0.368508458,-0.067460649,0.554430485,0.443780959,-0.058557492,0.560814142,0.466026753,-0.04539936,Previous
0.508865714,0.626610816,-8.90E-09,0.42486611,0.581727743,-0.041005842,0.334801942,0.467291325,-0.065717816,0.259019136,0.391814351,-0.091390483,0.19655779,0.365342528,-0.108348578,0.396566242,0.34839803,-0.019335156,0.366297334,0.266023099,-0.050142873,0.379980952,0.370962471,-0.04888935,0.394775391,0.414866537,-0.045345873,0.451515168,0.338565588,-0.026682725,0.420339197,0.270442873,-0.082936563,0.431397468,0.403006494,-0.087922364,0.446472347,0.423848271,-0.072833717,0.507916331,0.344516695,-0.041624118,0.478124619,0.285202622,-0.089910887,0.479236096,0.408943772,-0.078007318,0.493440866,0.431603789,-0.053009279,0.564894974,0.359618962,-0.063047834,0.542593479,0.296378136,-0.07907737,0.530891299,0.379487276,-0.06767796,0.539341033,0.403172016,-0.0512986,Previous
0.521548927,0.631393135,-6.24E-09,0.425421983,0.57844305,-0.037710171,0.332635134,0.449194849,-0.064558141,0.25684005,0.357541293,-0.094498903,0.187929779,0.319428444,-0.114993706,0.403788596,0.314723074,-0.018808044,0.371991426,0.213010654,-0.054074503,0.383613825,0.33273825,-0.053077042,0.396708846,0.390524745,-0.049525321,0.464987606,0.306097656,-0.032158032,0.434335083,0.229274452,-0.095486119,0.443602115,0.380363137,-0.10187009,0.457976103,0.407122344,-0.086280055,0.528167427,0.315295339,-0.052922726,0.499472678,0.249938875,-0.105314858,0.497979552,0.38915503,-0.091156796,0.511375308,0.418412685,-0.064103283,0.592446268,0.334896892,-0.080434844,0.57135731,0.260041088,-0.096375428,0.556730807,0.351244807,-0.08236701,0.56410706,0.380874425,-0.064166956,Previous
0.522451758,0.639365971,-8.58E-09,0.429900497,0.583971977,-0.045639649,0.338311136,0.463806003,-0.073303536,0.261170566,0.377012879,-0.102303438,0.200783864,0.345770329,-0.12232013,0.402145654,0.33264482,-0.0217728,0.373557776,0.24225162,-0.054982804,0.386032552,0.360129535,-0.054996941,0.398721874,0.410132021,-0.052917115,0.462566555,0.324584723,-0.030697268,0.435181201,0.248569071,-0.091655187,0.441992581,0.394491762,-0.100381352,0.454864979,0.422666818,-0.087509245,0.524024427,0.335534871,-0.047698423,0.500123203,0.271295398,-0.100454122,0.494673818,0.404681802,-0.091636986,0.506316304,0.432659745,-0.068348348,0.583164215,0.360057414,-0.071697921,0.567279816,0.290811479,-0.091075189,0.54883498,0.377690494,-0.082160637,0.554094672,0.405554444,-0.067494787,Previous
0.526741862,0.637592018,-8.44E-09,0.43412596,0.584609985,-0.028975531,0.346961498,0.472955316,-0.05316706,0.276980102,0.392071754,-0.081731334,0.21593608,0.358718812,-0.10181538,0.411852658,0.346450299,-0.01400655,0.376021504,0.259642959,-0.043629259,0.386477143,0.366319746,-0.042079039,0.400621206,0.420294523,-0.039191,0.466387361,0.338550389,-0.030036449,0.433721066,0.276412308,-0.086027235,0.442331314,0.410638452,-0.091664858,0.457684249,0.441265732,-0.078373037,0.523237586,0.347196639,-0.05195142,0.493039072,0.295262396,-0.098158583,0.491769731,0.419904917,-0.084725328,0.506596684,0.449566066,-0.06078919,0.580787182,0.367457181,-0.079681277,0.557108939,0.304868907,-0.09365584,0.543034315,0.386481404,-0.080303244,0.551964581,0.414911658,-0.063917793,Previous
0.531698406,0.646471918,-9.69E-09,0.439878285,0.591277659,-0.046281569,0.346243739,0.464780837,-0.075326301,0.268112183,0.376582831,-0.105993167,0.204569027,0.345059693,-0.127530083,0.409657329,0.333401471,-0.02583606,0.378963709,0.242355689,-0.061693888,0.391767025,0.361397505,-0.062504441,0.405425996,0.412536412,-0.060628198,0.47238791,0.32487008,-0.035556495,0.443778098,0.250467181,-0.098493248,0.45097816,0.398905426,-0.106723681,0.463684797,0.427279711,-0.093486257,0.535986006,0.33597669,-0.053523365,0.509985507,0.275396556,-0.107545786,0.504950821,0.411216974,-0.09707167,0.515984178,0.43968749,-0.072672538,0.596755326,0.359975636,-0.078779258,0.578009963,0.295972884,-0.097959824,0.560909867,0.384561419,-0.087706484,0.566765547,0.410994291,-0.072227024,Previous
0.580770791,0.631094933,-4.52E-09,0.485476434,0.576614439,-0.046414323,0.389469445,0.462652326,-0.072636008,0.304648519,0.376162559,-0.099701285,0.243378371,0.34143728,-0.117848471,0.450464666,0.330424368,-0.015676208,0.426290601,0.236924216,-0.046600938,0.443828642,0.353576511,-0.046835635,0.453763306,0.401269078,-0.045418564,0.511240125,0.317513049,-0.022539055,0.488114715,0.242694229,-0.081918575,0.498552591,0.385409445,-0.093118466,0.506285131,0.412359208,-0.082204543,0.573357403,0.32364738,-0.037679657,0.555608392,0.259901285,-0.090328649,0.553341031,0.392452419,-0.085595131,0.559883475,0.420511991,-0.064840138,0.631505251,0.343542933,-0.059472248,0.623920321,0.269720972,-0.079574034,0.607970357,0.359903693,-0.073447593,0.60903573,0.393095225,-0.060812362,Previous
0.589345217,0.628166556,-4.99E-09,0.494597197,0.578153491,-0.044049442,0.401129693,0.474074244,-0.070283055,0.322854549,0.392052323,-0.097763389,0.264519393,0.35759002,-0.116708301,0.455596983,0.339376748,-0.016150687,0.426321417,0.25061518,-0.047028027,0.443533093,0.362157166,-0.046797279,0.454051107,0.411773324,-0.044913847,0.514185905,0.324765652,-0.024664203,0.488330513,0.254064947,-0.083778337,0.501581788,0.393853813,-0.093733959,0.51053977,0.422274888,-0.08216124,0.57469219,0.32904458,-0.041149095,0.55341202,0.268959165,-0.093679249,0.554587841,0.399219692,-0.087691925,0.562775493,0.426669449,-0.066453554,0.632083714,0.347921997,-0.064112559,0.619778454,0.278208494,-0.084574588,0.606147647,0.366546065,-0.077790223,0.608973145,0.396802098,-0.064744338,Previous
0.597667158,0.636226475,-5.77E-09,0.522094131,0.598042965,-0.032263335,0.438640773,0.513396144,-0.053389274,0.36537841,0.457866281,-0.076487757,0.315141529,0.444660574,-0.092259213,0.47901696,0.401485592,-0.010663221,0.451630831,0.335062683,-0.032884184,0.47463876,0.414847016,-0.032347634,0.488869637,0.447813541,-0.03156906,0.528550923,0.388845682,-0.018137621,0.501377463,0.340762675,-0.05969166,0.515319586,0.446292818,-0.065326594,0.523872375,0.461598933,-0.056325924,0.579309106,0.390428454,-0.031707067,0.559000611,0.351129681,-0.067620993,0.56160152,0.452178866,-0.061053056,0.568947911,0.468527079,-0.04457514,0.627600908,0.403960347,-0.05062544,0.614893615,0.354685843,-0.061521042,0.605555415,0.424891859,-0.054059789,0.610178173,0.446192682,-0.043447278,Previous
0.626357794,0.635078192,-3.95E-09,0.544139445,0.594209492,-0.033832669,0.460607588,0.503903985,-0.0533037,0.388695955,0.442521095,-0.07442759,0.335604548,0.425357163,-0.08793287,0.505555212,0.394909024,-0.004245099,0.484777331,0.327662259,-0.025624484,0.506528854,0.411953568,-0.025615418,0.516336024,0.440119714,-0.025299896,0.557793021,0.383144885,-0.010190598,0.536354363,0.332624078,-0.051271286,0.548859417,0.437841713,-0.058691081,0.552672148,0.446566164,-0.050861768,0.610611796,0.384582549,-0.022736456,0.59188199,0.345300436,-0.05872358,0.59345305,0.446300536,-0.054173697,0.597504616,0.458408713,-0.038726266,0.659845948,0.395275652,-0.040790193,0.647104323,0.352029681,-0.050920814,0.63687098,0.426528454,-0.044195347,0.638940036,0.447973102,-0.034072474,Previous
0.690948427,0.601139069,-1.99E-09,0.612900078,0.556317866,-0.056822423,0.527103066,0.462050855,-0.081379704,0.444981188,0.397345901,-0.10246595,0.388319135,0.381886035,-0.11520686,0.572205305,0.34091419,-0.016869698,0.562248528,0.275022954,-0.044690795,0.582076669,0.371883392,-0.048087601,0.583369732,0.400039822,-0.049464885,0.628431678,0.334226966,-0.013733368,0.616953611,0.282698303,-0.062024891,0.627690196,0.399769098,-0.072802834,0.622148454,0.403411031,-0.065781131,0.681949139,0.340859532,-0.02058867,0.676430583,0.296239614,-0.067100823,0.674417853,0.405221164,-0.068971477,0.666838348,0.414533019,-0.054958213,0.727082789,0.355360657,-0.034539104,0.731847823,0.303593904,-0.054120384,0.718007803,0.381816357,-0.054488756,0.706837416,0.401700824,-0.047717787,Previous
0.695137143,0.612051964,-2.57E-09,0.616395175,0.562024176,-0.052125867,0.529379845,0.471603572,-0.076975852,0.445837617,0.409519643,-0.099407323,0.390864849,0.395625919,-0.113942653,0.575944424,0.356412262,-0.020492652,0.563803613,0.290394723,-0.049435031,0.584442794,0.384907007,-0.052515857,0.588629961,0.413222998,-0.05318436,0.632414341,0.346905947,-0.019942446,0.619483113,0.291475475,-0.069177762,0.631259739,0.406569183,-0.078627676,0.628797293,0.412343234,-0.070797533,0.686978459,0.351805896,-0.028464215,0.681402445,0.30096364,-0.07452555,0.679992735,0.408014655,-0.074033096,0.675528288,0.420877337,-0.058957573,0.733119428,0.366270304,-0.043694235,0.738538384,0.31070751,-0.06237229,0.723015785,0.386146754,-0.061220203,0.712303579,0.406732678,-0.053780034,Previous
0.699466407,0.623139679,-3.08E-09,0.61753732,0.569496274,-0.041410092,0.529133022,0.477473527,-0.062967859,0.447859049,0.416839689,-0.085359752,0.392017424,0.404638737,-0.100511424,0.578841686,0.361573607,-0.005474685,0.565075397,0.296825588,-0.032164812,0.584414065,0.387664497,-0.03670951,0.588660657,0.418516845,-0.038647924,0.635549068,0.349103928,-0.010139155,0.62069118,0.29610312,-0.056591205,0.631252468,0.410360813,-0.068854883,0.629470587,0.422802269,-0.063626215,0.691882551,0.35161972,-0.023133863,0.684134781,0.307365656,-0.064769514,0.682290673,0.414189994,-0.065311998,0.677794456,0.431547403,-0.052297939,0.741193473,0.364913076,-0.042403139,0.744104922,0.315885901,-0.056860838,0.728077292,0.391450524,-0.054805558,0.717436194,0.413041443,-0.047799747,Previous
0.668145299,0.604606271,-2.98E-09,0.588083506,0.557473183,-0.040208567,0.506475985,0.472725749,-0.061650757,0.431262434,0.412913591,-0.083107419,0.378082424,0.400370359,-0.09713646,0.552172065,0.362664044,-0.011637045,0.535919309,0.291472703,-0.036509708,0.553952157,0.377854288,-0.037827142,0.560749948,0.412170887,-0.03756769,0.604030669,0.353398919,-0.016042721,0.588710785,0.294319272,-0.062025655,0.598591566,0.404197693,-0.0712687,0.600138068,0.421865821,-0.063504346,0.655795813,0.357331544,-0.027844869,0.646030068,0.304450721,-0.069224328,0.644533992,0.405582637,-0.067496389,0.644388616,0.423743844,-0.052609786,0.702634335,0.372222424,-0.045430373,0.70034492,0.309636801,-0.061324403,0.686556935,0.378666341,-0.058500454,0.682126284,0.402667552,-0.050282147,Previous
0.675327003,0.61044836,-3.00E-09,0.597342312,0.560109496,-0.04470329,0.514932632,0.473964214,-0.065813795,0.435988784,0.413490504,-0.086267702,0.382127762,0.401182383,-0.099265516,0.559111476,0.361524999,-0.00816019,0.54431051,0.292844057,-0.032367468,0.563185513,0.382828474,-0.034496982,0.568036914,0.413645118,-0.035282984,0.611870587,0.352363497,-0.010519005,0.598840952,0.296560764,-0.055589214,0.609404743,0.408825487,-0.066787459,0.608255863,0.42128998,-0.060794894,0.663784385,0.356729299,-0.021325767,0.656655014,0.305934727,-0.063854307,0.654971004,0.408620954,-0.066137701,0.651817739,0.423909664,-0.053845786,0.708823562,0.37149325,-0.038193814,0.709795237,0.3132191,-0.055372126,0.694534838,0.384862661,-0.055661995,0.686214924,0.407727271,-0.049862228,Previous
0.598827124,0.637201488,-5.01E-09,0.52350992,0.605788112,-0.027934445,0.440364599,0.522233725,-0.045634806,0.367646337,0.46966362,-0.065595694,0.314581007,0.457413167,-0.078583889,0.47374633,0.413134694,-0.006784915,0.443046153,0.341411799,-0.026864076,0.467707515,0.41602388,-0.025444428,0.486915439,0.451604813,-0.02368615,0.521424353,0.396387547,-0.013644062,0.490882128,0.348064899,-0.052297644,0.509753644,0.447462589,-0.059120182,0.522121608,0.464192122,-0.051393073,0.571814299,0.390770286,-0.025706412,0.548228562,0.35167852,-0.058539353,0.555927634,0.449445277,-0.053122874,0.565299392,0.471785933,-0.038008861,0.620646238,0.395741761,-0.042601105,0.60159415,0.3460581,-0.051097669,0.594952106,0.414341301,-0.043808118,0.599782169,0.440543532,-0.03373659,Previous
0.575371265,0.61704284,-5.83E-09,0.499762774,0.583185494,-0.039662696,0.413356215,0.501145244,-0.062430788,0.335680187,0.451021165,-0.084904656,0.282470882,0.443390161,-0.099981539,0.451464206,0.392169476,-0.020874556,0.425521553,0.325904429,-0.044367712,0.448494524,0.413553655,-0.042605083,0.461262137,0.44816938,-0.040135171,0.500465393,0.377673954,-0.024516031,0.476242244,0.323495746,-0.068310164,0.493656635,0.432879478,-0.072906531,0.502273917,0.453010291,-0.062034044,0.55095911,0.376368254,-0.034489635,0.531804502,0.328601062,-0.072382286,0.537670434,0.429953665,-0.065590799,0.544208705,0.449313223,-0.047797672,0.598436832,0.386328101,-0.050155502,0.585792243,0.330607831,-0.062656075,0.579640448,0.400854856,-0.055695966,0.583851337,0.423941463,-0.044591162,Previous
0.577959895,0.629443109,-7.00E-09,0.494292378,0.592630625,-0.04308575,0.402161062,0.504291952,-0.068430334,0.320165366,0.446586788,-0.093510628,0.261145353,0.437964529,-0.110361345,0.444068193,0.382915676,-0.025796691,0.413343728,0.308531523,-0.053376578,0.436404049,0.405804485,-0.051327925,0.450519174,0.444498092,-0.048572771,0.496521592,0.366990447,-0.031470731,0.468630403,0.308300018,-0.082596853,0.486233145,0.428923696,-0.087073855,0.496100724,0.449691355,-0.074412934,0.550706148,0.367225289,-0.044132549,0.528964877,0.318240941,-0.089197226,0.533596754,0.429729342,-0.081290118,0.540816128,0.44879806,-0.061009001,0.601659,0.380249441,-0.062912479,0.587196112,0.321724117,-0.079702258,0.578377366,0.399279386,-0.072525024,0.582647443,0.423944414,-0.060336933,Previous
0.574109435,0.625369906,-7.14E-09,0.49220866,0.588584781,-0.041972332,0.40075931,0.501443326,-0.067779228,0.319033861,0.445377976,-0.093676738,0.260779738,0.435973823,-0.111628972,0.443658769,0.379784584,-0.026417481,0.413504601,0.3073062,-0.054597996,0.436194718,0.402667612,-0.053719364,0.450572073,0.440642864,-0.051584471,0.495893478,0.363353193,-0.032416154,0.467912436,0.304187477,-0.0835656,0.485987842,0.424078703,-0.089095876,0.496595562,0.446134984,-0.077458344,0.550388932,0.362997532,-0.045092054,0.528745055,0.314029247,-0.089053907,0.534464955,0.425226241,-0.081378475,0.542562544,0.446328342,-0.061814509,0.601902902,0.375388384,-0.063839532,0.587188482,0.316885203,-0.07944116,0.579531908,0.392882049,-0.072184823,0.584408045,0.417575598,-0.060415015,Previous
0.587553978,0.615261853,-7.28E-09,0.503774047,0.572329581,-0.036860131,0.412208885,0.482356101,-0.057828531,0.3281039,0.426789761,-0.079590328,0.272389948,0.420884043,-0.093549222,0.455893517,0.35607639,-0.014255561,0.42367509,0.292784244,-0.036903147,0.449440032,0.391745538,-0.034063507,0.465011984,0.429757655,-0.031405084,0.508818507,0.342407078,-0.021196868,0.481755257,0.294838488,-0.067094095,0.499073356,0.413844943,-0.071869761,0.507891297,0.435011208,-0.060664039,0.562884152,0.345239908,-0.034628652,0.540237188,0.301082492,-0.075151287,0.54357028,0.412992418,-0.067900576,0.549774349,0.43490991,-0.049216397,0.612970352,0.360217363,-0.053772498,0.598246753,0.304303914,-0.067055732,0.588633358,0.383530408,-0.05946492,0.592095017,0.410917729,-0.04790327,Previous
0.640842021,0.619636178,-3.41E-09,0.553885996,0.579252958,-0.048654199,0.460806102,0.486710012,-0.077307634,0.378432035,0.421710581,-0.105297476,0.318922341,0.403359413,-0.124868318,0.501150012,0.355613977,-0.02715393,0.483794093,0.276057065,-0.061121687,0.50923425,0.372448117,-0.064359367,0.519770682,0.414124489,-0.064855196,0.55973649,0.341783106,-0.031813975,0.541782856,0.280021846,-0.089694008,0.557704151,0.406417876,-0.099280573,0.559480488,0.426989943,-0.089586191,0.618068755,0.34213379,-0.044627696,0.608513355,0.289221019,-0.096284017,0.611491144,0.409672201,-0.091646031,0.609024942,0.431954443,-0.072697379,0.672469497,0.354332626,-0.064126007,0.670503557,0.29206112,-0.085375622,0.660362959,0.377831548,-0.080407374,0.65492487,0.408572048,-0.069316313,Previous
0.636859953,0.62552464,-3.83E-09,0.549630046,0.583350778,-0.051218078,0.455286324,0.488452345,-0.080107726,0.372266889,0.422293127,-0.107713945,0.312865168,0.404662073,-0.126374856,0.498494029,0.364245594,-0.028851159,0.476864874,0.28130126,-0.061629608,0.501374364,0.38021934,-0.063122883,0.514724433,0.421412617,-0.062485144,0.557543099,0.350025356,-0.0319959,0.537418067,0.281971753,-0.089419141,0.55383569,0.407458961,-0.098936222,0.558651447,0.427179009,-0.088735595,0.616129041,0.349388659,-0.043388542,0.603888512,0.289973736,-0.094669029,0.607954681,0.409135103,-0.090685621,0.608677268,0.429244906,-0.071675897,0.670973122,0.360832721,-0.061433222,0.666370749,0.29322809,-0.082413711,0.6569525,0.375659287,-0.078043297,0.653967679,0.403145045,-0.067099907,Previous
0.636203825,0.638776362,-4.99E-09,0.548563838,0.590553641,-0.043309554,0.455950707,0.495128691,-0.069461919,0.373657346,0.429365963,-0.096103452,0.315513432,0.413320363,-0.114303701,0.503305197,0.369428366,-0.021135185,0.476234138,0.295355082,-0.049985301,0.500785291,0.391957641,-0.050178785,0.515490294,0.432030469,-0.049278662,0.560299695,0.355926394,-0.02798498,0.533879578,0.299082041,-0.080736838,0.549354672,0.422429591,-0.088562362,0.556822598,0.44260329,-0.078538366,0.61826098,0.357422888,-0.042161636,0.601143241,0.307912797,-0.088475466,0.602777779,0.424746126,-0.082398184,0.606832027,0.446029216,-0.063719176,0.672761083,0.372693062,-0.062725581,0.664265215,0.311343938,-0.079918921,0.651829183,0.393484831,-0.073329046,0.65205431,0.422524452,-0.061924342,Previous
0.65091908,0.661809504,-4.26E-09,0.564375818,0.617278934,-0.057894893,0.46927762,0.517226338,-0.086329982,0.385767281,0.444721639,-0.1111269,0.326944113,0.420912981,-0.126714557,0.512690067,0.395321339,-0.033691213,0.493840665,0.320471048,-0.066933312,0.520009696,0.419472277,-0.068917654,0.530170083,0.451020062,-0.068965025,0.574337304,0.382216036,-0.032993324,0.554609299,0.324704349,-0.090444088,0.569871485,0.450398028,-0.09873043,0.57128644,0.459968954,-0.088076256,0.633319676,0.384004951,-0.041384656,0.622943699,0.336411715,-0.09436892,0.623508394,0.453647286,-0.090586893,0.621676803,0.464021862,-0.071380407,0.685135782,0.396977246,-0.056863058,0.68291378,0.341736078,-0.079875201,0.670823932,0.424904913,-0.076798804,0.666520298,0.445005715,-0.066459708,Previous
0.651789188,0.67838645,-3.41E-09,0.563318372,0.632641673,-0.057689961,0.466569096,0.52735734,-0.084762447,0.377741635,0.455293804,-0.108481482,0.31309697,0.436148435,-0.122576438,0.511600435,0.407306939,-0.026347894,0.492784083,0.327155769,-0.056237731,0.519402385,0.43057093,-0.05610076,0.529024839,0.457481891,-0.055097949,0.574547887,0.395207405,-0.025099104,0.554667056,0.331384599,-0.079070114,0.570703685,0.460802317,-0.085795015,0.571360409,0.465962499,-0.073708594,0.635107517,0.396523476,-0.033412512,0.623372078,0.343496561,-0.083112404,0.625902116,0.463374674,-0.078980811,0.624823511,0.469762534,-0.059234098,0.687363327,0.408225,-0.048959989,0.686251402,0.346827835,-0.068122603,0.675297439,0.432143182,-0.064331107,0.671192527,0.45069319,-0.053687941,Previous
0.634688318,0.668550253,-5.00E-09,0.546827734,0.61858809,-0.049118578,0.453333437,0.516459346,-0.075509049,0.368846536,0.443874925,-0.100973032,0.307434201,0.424283475,-0.117136188,0.49912414,0.397617131,-0.022208195,0.476463944,0.315905392,-0.052121866,0.500457287,0.412505746,-0.052416045,0.512090743,0.445219517,-0.051798906,0.55924809,0.386013508,-0.026357552,0.535880566,0.323506236,-0.081578173,0.549025178,0.44898665,-0.089475587,0.552981555,0.460674793,-0.078165077,0.618604958,0.388135523,-0.038954787,0.604566932,0.335750639,-0.088777833,0.604374528,0.454964399,-0.083756655,0.605578363,0.467306346,-0.063881025,0.672241986,0.403249204,-0.058212765,0.668312132,0.337862581,-0.077530377,0.654595077,0.420731515,-0.072388403,0.652609944,0.443649501,-0.061002962,Previous
0.625893593,0.65885675,-7.24E-09,0.538125634,0.612264872,-0.048342157,0.443165749,0.510099292,-0.076391235,0.359130591,0.440764844,-0.103751123,0.297369719,0.423705965,-0.1220515,0.490696162,0.381882936,-0.028118994,0.463715643,0.308877885,-0.058880489,0.487961203,0.410074264,-0.058723923,0.502621651,0.444048792,-0.057449583,0.550452709,0.368474126,-0.033432655,0.523061216,0.312435985,-0.088277474,0.538247585,0.440676093,-0.093692161,0.545374572,0.453964382,-0.081299707,0.610882282,0.370664865,-0.046732262,0.591975212,0.322983891,-0.095044814,0.593441069,0.442485124,-0.08628501,0.597552121,0.456117332,-0.064909942,0.667067528,0.386246622,-0.066853426,0.657372773,0.326353848,-0.08485499,0.64523685,0.40975225,-0.076962903,0.645990372,0.432143152,-0.064087331,Previous
0.597615719,0.629218638,-6.91E-09,0.509755671,0.581605434,-0.045019645,0.417004466,0.485240489,-0.071220964,0.332452238,0.420220226,-0.097081684,0.273306191,0.405472398,-0.114312671,0.465042412,0.359779954,-0.025380401,0.435495228,0.285659432,-0.053626619,0.457692534,0.388074756,-0.052012943,0.471702784,0.42626217,-0.049597271,0.522999406,0.347260922,-0.030642094,0.496662915,0.287059993,-0.08305414,0.510516703,0.414404839,-0.088171355,0.518281639,0.432215542,-0.075718611,0.581581116,0.350876153,-0.043284081,0.562745214,0.299801767,-0.08904136,0.562851548,0.416849434,-0.081175171,0.568089247,0.433980763,-0.060731743,0.635510147,0.366949558,-0.062299639,0.62599194,0.305074394,-0.07851769,0.612803578,0.385101706,-0.071352758,0.613863051,0.408315182,-0.059348021,Previous
0.602990925,0.620829284,-5.45E-09,0.51467365,0.574395657,-0.046212915,0.423063576,0.475208908,-0.072692357,0.34066689,0.407385647,-0.098610185,0.279631376,0.391828984,-0.115620159,0.471921265,0.354328543,-0.025719592,0.444142431,0.272951931,-0.055783328,0.466072023,0.376142383,-0.05488326,0.4799577,0.414752543,-0.052770581,0.530001581,0.342017293,-0.030754099,0.503675818,0.27683109,-0.085965246,0.517319918,0.405418485,-0.092431419,0.525324285,0.423411906,-0.080019861,0.588367105,0.344823241,-0.043468274,0.569930315,0.291053176,-0.091963142,0.570080876,0.410746068,-0.084873319,0.575376809,0.428718656,-0.063957758,0.642343044,0.35930714,-0.062571548,0.633308291,0.296166897,-0.080426686,0.620633721,0.378861398,-0.073566824,0.62242794,0.404252529,-0.061176222,Previous
0.607085943,0.618993044,-5.10E-09,0.5177688,0.571694732,-0.047769103,0.426142365,0.471293837,-0.074753501,0.342861056,0.404958904,-0.100993849,0.281566322,0.391322434,-0.118312724,0.477651685,0.352472067,-0.02595952,0.451271027,0.272610098,-0.055449206,0.47475186,0.374298841,-0.054893088,0.489539295,0.409814,-0.053154875,0.535591781,0.34079513,-0.029881639,0.509649098,0.277529687,-0.082796969,0.523170114,0.404398859,-0.088957384,0.530773878,0.419603795,-0.077145979,0.593720496,0.343500763,-0.041696347,0.574866354,0.2919496,-0.088056155,0.57471323,0.410001069,-0.081264578,0.580317378,0.426716238,-0.061270673,0.646983624,0.35730952,-0.060213916,0.637627602,0.297104299,-0.076375052,0.624782801,0.379322827,-0.069468603,0.626909912,0.404020697,-0.057544179,Previous
